match_key,bet_type_name,bet_type_id,outcome_short_name,odds
05bb90f58555a202,Minute du premier but,30100,61-75,14.84
05bb90f58555a202,Minute du premier but,30100,76-90,18.37
05bb90f58555a202,Minute du premier but,30100,Pas de but,18.91
05bb90f58555a202,FTTS,30101,1,1.79
05bb90f58555a202,FTTS,30101,2,1.96
05bb90f58555a202,FTTS,30101,Pas de but,18.91
05bb90f58555a202,Multi-Buts,30102,"Le total de buts est de 0, 1 ou 2",2.4
05bb90f58555a202,Multi-Buts,30102,"Le total de buts est de 1, 2 ou 3",1.54
05bb90f58555a202,Multi-Buts,30102,"Le total de buts est de 2, 3 ou 4",1.33
05bb90f58555a202,Multi-Buts,30102,Le total de buts est supérieur à 4,5.87
05bb90f58555a202,2ème mi-tps - CS,30105,0-0,4.87
05bb90f58555a202,2ème mi-tps - CS,30105,0-1,7.78
05bb90f58555a202,2ème mi-tps - CS,30105,0-2,13.86
05bb90f58555a202,2ème mi-tps - CS,30105,0-3,37.06
05bb90f58555a202,2ème mi-tps - CS,30105,1-0,6.49
05bb90f58555a202,2ème mi-tps - CS,30105,1-1,4.61
05bb90f58555a202,2ème mi-tps - CS,30105,1-2,12.32
05bb90f58555a202,2ème mi-tps - CS,30105,2-0,9.12
05bb90f58555a202,2ème mi-tps - CS,30105,2-1,9.72
05bb90f58555a202,2ème mi-tps - CS,30105,3-0,19.21
b828c06bd63b5686,1X2,30083,1,2.64
b828c06bd63b5686,1X2,30083,X,3.28
b828c06bd63b5686,1X2,30083,2,2.66
b828c06bd63b5686,Mi-tps 1X2,30084,1,3.49
b828c06bd63b5686,Mi-tps 1X2,30084,X,1.87
b828c06bd63b5686,Mi-tps 1X2,30084,2,3.85
b828c06bd63b5686,Double Chance,30085,1X,1.43
b828c06bd63b5686,Double Chance,30085,X2,1.44
b828c06bd63b5686,Double Chance,30085,12,1.3
b828c06bd63b5686,Mi-tps DC,30086,1X,1.22
b828c06bd63b5686,Mi-tps DC,30086,X2,1.26
b828c06bd63b5686,Mi-tps DC,30086,12,1.83
b828c06bd63b5686,Score exact,30081,0-0,10.65
b828c06bd63b5686,Score exact,30081,0-1,10.65
b828c06bd63b5686,Score exact,30081,0-2,15.38
b828c06bd63b5686,Score exact,30081,0-3,30.39
