match_key,minute,scoring_team,home_score_after,away_score_after
10669a64ec69ab05,30,Away,0.0,1.0
10669a64ec69ab05,48,Away,0.0,2.0
e21c6bae213e7a55,35,Away,0.0,1.0
e21c6bae213e7a55,39,Away,0.0,2.0
e21c6bae213e7a55,43,Away,0.0,3.0
e21c6bae213e7a55,58,Away,0.0,4.0
f158d658ece9cfed,25,Away,0.0,1.0
f158d658ece9cfed,51,Away,0.0,2.0
f158d658ece9cfed,85,Away,0.0,3.0
9dae82d5d7efd88f,58,Home,1.0,0.0
9dae82d5d7efd88f,62,Home,2.0,0.0
d94260aa1ae83f10,36,Home,1.0,0.0
d94260aa1ae83f10,44,Home,2.0,0.0
d94260aa1ae83f10,50,Home,3.0,0.0
d94260aa1ae83f10,61,Away,3.0,1.0
d94260aa1ae83f10,73,Away,3.0,2.0
b564e4d9d89e4265,41,Away,0.0,1.0
b564e4d9d89e4265,43,Home,1.0,1.0
b564e4d9d89e4265,45,Away,1.0,2.0
b564e4d9d89e4265,46,Away,1.0,3.0
71e633b3ab0d2b59,25,Home,1.0,0.0
71e633b3ab0d2b59,38,Home,2.0,0.0
71e633b3ab0d2b59,75,Home,3.0,0.0
d32449d873db2876,82,Home,1.0,0.0
67d4bd6906e9443e,82,Home,1.0,0.0
67d4bd6906e9443e,89,Home,2.0,0.0
8eab9bb2fad0717a,37,Home,1.0,0.0
8eab9bb2fad0717a,56,Home,2.0,0.0
8eab9bb2fad0717a,69,Home,3.0,0.0
8eab9bb2fad0717a,69,Away,3.0,1.0
1f61b6fc547c3da7,3,Home,1.0,0.0
1f61b6fc547c3da7,50,Home,2.0,0.0
1f61b6fc547c3da7,67,Away,2.0,1.0
1f61b6fc547c3da7,80,Home,3.0,1.0
c6add767f4281557,1,Away,0.0,1.0
c6add767f4281557,6,Away,0.0,2.0
c6add767f4281557,28,Home,1.0,2.0
c6add767f4281557,63,Away,1.0,3.0
71b5cdebf083e00c,8,Away,0.0,1.0
71b5cdebf083e00c,40,Home,1.0,1.0
