match_key,bet_type_name,bet_type_id,outcome_short_name,odds
5159125dc632571f,Score exact,30081,1-2,58.41
5159125dc632571f,Score exact,30081,1-3,100.0
5159125dc632571f,Score exact,30081,1-4,100.0
5159125dc632571f,Score exact,30081,1-5,100.0
5159125dc632571f,Score exact,30081,2-0,5.45
5159125dc632571f,Score exact,30081,2-1,10.62
5159125dc632571f,Score exact,30081,2-2,52.95
5159125dc632571f,Score exact,30081,2-3,100.0
5159125dc632571f,Score exact,30081,2-4,100.0
5159125dc632571f,Score exact,30081,3-0,6.09
5159125dc632571f,Score exact,30081,3-1,14.65
5159125dc632571f,Score exact,30081,3-2,79.84
5159125dc632571f,Score exact,30081,3-3,100.0
5159125dc632571f,Score exact,30081,4-0,11.15
5159125dc632571f,Score exact,30081,4-1,27.64
5159125dc632571f,Score exact,30081,4-2,100.0
5159125dc632571f,Score exact,30081,5-0,25.17
5159125dc632571f,Score exact,30081,5-1,100.0
5159125dc632571f,Score exact,30081,6-0,97.09
5159125dc632571f,Mi-tps CS,30082,0-0,2.52
5159125dc632571f,Mi-tps CS,30082,0-1,18.81
5159125dc632571f,Mi-tps CS,30082,0-2,100.0
5159125dc632571f,Mi-tps CS,30082,0-3,100.0
5159125dc632571f,Mi-tps CS,30082,1-0,3.5
5159125dc632571f,Mi-tps CS,30082,1-1,11.63
5159125dc632571f,Mi-tps CS,30082,1-2,100.0
5159125dc632571f,Mi-tps CS,30082,2-0,5.22
5159125dc632571f,Mi-tps CS,30082,2-1,26.02
5159125dc632571f,Mi-tps CS,30082,3-0,11.68
5159125dc632571f,+/-,30087,> 0.5,1.03
5159125dc632571f,+/-,30087,< 0.5,11.09
5159125dc632571f,+/-,30087,> 1.5,1.26
5159125dc632571f,+/-,30087,< 1.5,3.8
5159125dc632571f,+/-,30087,> 2.5,1.85
5159125dc632571f,+/-,30087,< 2.5,1.92
5159125dc632571f,+/-,30087,> 3.5,3.59
5159125dc632571f,+/-,30087,< 3.5,1.28
5159125dc632571f,HT/FT,30089,1/1,1.77
5159125dc632571f,HT/FT,30089,1/X,52.08
5159125dc632571f,HT/FT,30089,1/2,100.0
5159125dc632571f,HT/FT,30089,X/1,3.56
5159125dc632571f,HT/FT,30089,X/X,6.27
5159125dc632571f,HT/FT,30089,X/2,33.0
5159125dc632571f,HT/FT,30089,2/1,51.53
5159125dc632571f,HT/FT,30089,2/X,58.93
5159125dc632571f,HT/FT,30089,2/2,36.43
5159125dc632571f,Total de buts,30090,0,10.49
5159125dc632571f,Total de buts,30090,1,5.46
5159125dc632571f,Total de buts,30090,2,3.69
5159125dc632571f,Total de buts,30090,3,3.61
5159125dc632571f,Total de buts,30090,4,5.58
5159125dc632571f,Total de buts,30090,5,11.01
5159125dc632571f,Total de buts,30090,6,41.17
5159125dc632571f,G/NG,30091,Oui,3.05
5159125dc632571f,G/NG,30091,Non,1.37
5159125dc632571f,Les deux équipes marquent / 1ère mi temps,30092,Oui,8.31
5159125dc632571f,Les deux équipes marquent / 1ère mi temps,30092,Non,1.06
5159125dc632571f,1X2 & Total,30093,1 / > 1.5,1.43
5159125dc632571f,1X2 & Total,30093,X / > 1.5,10.15
5159125dc632571f,1X2 & Total,30093,2 / > 1.5,34.46
5159125dc632571f,1X2 & Total,30093,1 / < 1.5,6.69
5159125dc632571f,1X2 & Total,30093,X / < 1.5,10.68
5159125dc632571f,1X2 & Total,30093,2 / < 1.5,32.98
5159125dc632571f,1X2 & Total,30093,1 / > 2.5,1.93
5159125dc632571f,1X2 & Total,30093,X / > 2.5,51.69
5159125dc632571f,1X2 & Total,30093,2 / > 2.5,44.39
